SA3_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
20501,4,5,0,6,0,0,0,0,0,119,0,137,0,8,0,0,0,0,0,7,0,58,0,69,3,0,0,0,0,0,0,9,3,26,0,39,0,0,0,0,0,0,0,9,4,18,0,33,4,3,0,6,0,0,0,15,4,153,10,197,0,7,0,0,0,4,0,29,7,85,0,133,5,13,4,12,0,17,3,62,14,708,9,843,6,32,0,17,4,33,9,80,11,393,8,589,14,45,6,27,0,76,4,79,13,364,4,638,47,57,3,101,4,74,9,70,16,295,5,668,29,22,3,84,3,68,11,38,13,79,3,351,81,41,7,99,15,55,11,33,4,88,5,450,293,51,7,216,16,98,14,32,19,99,4,845,244,20,7,155,21,37,5,28,5,37,0,557,187,14,0,91,15,24,0,9,3,18,4,370,91,7,6,51,3,7,4,6,0,10,0,179,187,20,3,87,14,47,0,20
20502,0,4,0,4,0,0,0,0,0,121,4,139,0,0,0,0,0,0,0,5,0,63,0,70,0,0,0,0,0,0,0,12,0,26,0,45,0,0,0,0,0,4,0,11,0,26,0,51,0,7,0,5,0,3,0,19,3,167,3,225,0,5,0,0,0,10,4,49,0,132,0,205,5,23,5,9,0,22,0,94,12,1022,20,1212,10,28,3,22,3,23,10,132,11,524,14,778,29,49,4,31,0,52,10,104,17,447,4,754,50,83,8,97,10,68,12,78,9,363,9,785,26,26,4,93,9,45,8,35,5,105,0,362,63,45,6,96,6,46,7,28,8,94,0,400,176,53,12,166,18,69,8,28,18,93,4,641,137,20,11,90,10,29,8,16,10,37,0,368,78,9,3,59,8,20,3,9,0,29,0,222,67,7,0,26,0,5,0,8,3,6,0,126,83,11,9,49,4,24,3,13
20503,9,9,4,4,0,3,0,4,0,193,11,222,0,7,3,0,0,4,0,6,4,82,3,120,0,3,0,0,0,0,0,17,3,54,0,83,0,0,0,0,0,0,0,11,0,60,0,74,5,8,5,0,0,0,0,29,3,301,7,368,4,13,0,3,0,14,0,43,9,152,3,234,11,33,3,8,0,37,0,108,15,1121,20,1354,19,57,8,29,0,42,11,138,26,664,10,1006,25,94,15,57,9,69,21,124,23,601,4,1038,48,109,9,122,9,68,21,125,22,487,6,1033,33,56,6,110,13,59,8,53,12,93,6,447,78,64,10,140,15,65,11,45,8,160,4,605,270,86,9,253,33,117,19,50,24,160,3,1030,191,44,7,144,27,42,13,25,3,61,6,562,137,26,3,112,22,30,14,21,6,43,0,402,93,14,6,47,4,13,5,0,0,20,0,197,183,36,4,118,14,62,3,29
20504,0,0,0,0,0,0,0,3,6,137,6,149,0,3,0,0,0,0,0,4,0,48,5,58,0,0,0,0,0,0,0,16,6,37,0,62,0,0,0,0,0,0,0,5,0,27,0,43,3,0,0,4,0,0,0,36,0,207,7,260,0,4,0,3,0,4,0,31,5,129,0,178,5,21,0,0,0,21,3,72,11,994,19,1147,11,17,0,18,0,62,8,109,23,554,6,804,12,35,10,35,0,95,4,102,25,422,12,746,29,64,8,114,14,98,14,93,18,353,4,809,40,28,7,115,7,66,3,46,7,109,0,433,100,20,11,130,15,77,6,27,3,109,0,502,284,52,17,225,32,138,21,52,18,97,0,947,246,24,11,200,24,39,15,23,11,38,0,630,173,13,8,136,18,45,8,13,7,33,0,452,125,7,0,51,3,12,4,4,0,6,0,217,199,7,6,113,11,62,8,10
20505,10,0,0,0,0,4,0,3,0,95,7,123,3,0,0,0,0,3,0,9,0,47,0,63,0,0,0,0,0,0,0,6,0,32,0,43,0,0,0,0,0,0,0,6,0,25,0,34,3,6,0,4,0,3,0,15,7,144,0,181,0,0,0,5,0,4,0,32,0,84,0,131,10,12,5,7,0,19,0,65,9,639,18,787,16,21,7,18,3,31,5,87,10,302,0,495,25,38,0,43,4,59,4,72,13,285,4,550,36,36,5,72,0,62,9,72,14,248,8,567,31,16,0,79,5,62,8,20,3,65,0,289,76,20,7,92,10,55,0,24,11,70,0,362,185,31,12,176,20,93,7,39,11,62,0,637,117,17,4,116,17,25,10,14,4,28,0,356,99,12,3,61,6,28,9,0,3,21,0,241,60,0,0,23,6,5,0,0,0,6,0,108,132,10,6,75,8,37,8,11
20601,0,0,0,0,0,0,0,4,0,150,0,154,0,0,0,0,0,0,0,4,0,35,0,40,0,0,0,0,0,0,0,3,0,20,0,29,0,0,0,0,0,0,0,7,3,16,0,30,0,5,0,0,0,3,0,15,0,147,0,174,0,0,0,4,0,3,0,25,9,62,0,106,0,10,0,5,0,25,3,53,10,545,9,655,0,29,0,6,0,22,10,68,8,206,0,350,13,79,0,26,8,49,14,66,6,164,0,413,32,100,0,109,10,87,7,102,9,167,0,630,19,50,5,113,10,106,13,46,11,73,0,430,58,61,3,153,18,87,19,36,8,54,3,495,344,110,8,399,34,213,21,57,9,69,0,1258,555,50,7,339,38,84,12,24,0,32,3,1150,586,38,3,246,45,67,9,15,8,16,0,1032,575,12,7,126,24,22,8,8,0,12,0,798,1247,31,7,276,60,93,8,25
20602,0,0,0,0,0,0,0,0,0,63,0,67,0,0,0,0,0,0,0,0,3,36,0,39,0,0,0,0,0,0,0,7,4,10,0,23,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,4,0,4,0,83,3,98,0,4,0,3,0,3,0,18,3,36,0,73,0,3,0,0,0,7,0,18,3,316,5,365,6,18,0,3,0,16,5,31,0,117,6,192,4,25,0,10,0,24,5,36,6,99,6,228,11,47,0,46,3,29,7,43,3,93,0,284,8,30,0,46,4,41,4,30,0,53,0,230,31,35,0,71,9,44,3,23,4,45,0,267,187,64,4,176,22,90,15,37,3,42,0,631,249,23,10,157,16,48,9,27,0,29,4,580,291,17,5,144,7,41,8,15,6,14,0,553,297,5,4,76,7,17,0,10,0,9,0,433,798,27,9,172,31,69,10,22
20603,0,0,0,0,0,4,0,8,0,97,6,115,0,0,0,0,0,0,0,9,0,34,0,44,0,0,0,0,0,0,0,6,0,26,0,28,0,0,0,0,0,0,0,3,0,10,0,15,0,5,0,0,0,0,0,4,0,100,3,116,0,8,0,0,0,3,0,11,0,42,0,66,0,7,0,0,0,6,3,28,9,314,6,374,3,15,0,4,0,28,4,49,6,159,0,269,4,45,0,21,0,39,10,59,6,172,0,368,13,68,3,63,11,61,13,48,8,191,0,484,20,36,3,83,8,48,4,38,5,79,0,328,49,23,3,95,10,70,4,33,3,67,0,354,236,68,8,235,32,124,12,51,6,114,3,895,339,31,7,186,20,42,12,39,5,70,5,752,332,35,0,120,21,43,8,21,0,27,0,616,299,7,8,89,13,23,0,9,0,17,0,472,822,38,8,232,46,106,11,30
20604,0,0,3,0,0,6,0,10,5,425,0,453,0,3,0,0,0,0,0,29,0,73,0,116,0,6,0,0,0,3,0,40,6,59,0,119,0,0,0,0,0,0,0,53,9,45,0,109,0,15,0,0,0,8,6,57,9,112,0,209,0,18,3,4,0,10,9,99,13,77,0,238,4,67,0,7,0,41,9,107,16,249,3,515,10,124,9,30,4,97,28,148,31,175,0,658,26,282,13,72,8,191,37,159,24,206,3,1027,66,371,8,260,28,234,44,161,18,204,3,1404,50,171,14,265,37,225,24,92,19,80,5,977,183,185,15,336,29,205,32,75,6,129,3,1196,867,238,33,588,95,438,36,111,18,197,5,2631,1030,87,18,483,52,139,19,54,17,113,3,2012,942,55,7,295,53,186,7,42,3,69,0,1661,858,19,9,170,35,62,6,26,3,39,6,1228,2342,109,31,542,99,464,28,112
20605,0,0,0,0,0,5,0,3,0,135,0,140,4,0,0,0,0,0,0,6,0,30,0,45,0,0,0,0,0,0,0,5,0,26,0,29,0,3,0,0,0,0,0,3,0,15,0,28,0,3,0,0,0,0,0,10,3,91,0,114,0,5,0,6,0,4,3,24,10,47,0,91,4,15,0,6,0,6,4,46,5,290,5,382,5,39,0,9,0,24,4,57,5,155,3,305,5,85,5,33,3,58,17,75,8,165,4,464,35,88,9,87,7,70,26,91,13,163,0,593,40,65,5,105,15,92,3,49,8,93,0,480,75,84,0,155,16,99,17,45,9,118,0,623,441,132,22,404,56,225,22,103,10,183,4,1598,698,77,9,353,49,106,11,61,8,120,3,1501,751,48,21,280,26,104,10,46,9,73,3,1359,694,31,0,166,30,41,5,17,3,37,0,1033,2130,98,22,509,91,384,16,121
20606,4,0,0,0,0,0,0,3,0,71,0,86,0,0,0,0,0,0,0,0,0,24,0,28,0,0,0,0,0,0,0,9,0,13,0,25,0,0,0,0,0,0,0,5,0,8,0,20,0,0,0,3,0,0,0,13,0,59,0,80,0,4,0,0,0,0,0,28,6,33,0,68,3,13,0,8,0,3,6,28,3,140,8,204,0,21,0,7,0,19,0,37,0,87,0,165,6,37,0,20,3,36,4,41,5,110,0,279,17,61,0,49,3,46,5,49,4,122,0,355,14,29,0,70,7,61,9,27,12,49,0,273,52,39,3,94,17,44,12,19,4,75,0,362,287,64,9,215,30,126,11,62,9,129,0,938,455,45,6,196,27,58,8,47,4,99,3,948,463,32,0,134,12,64,8,26,0,83,0,819,456,18,5,88,19,30,3,24,5,38,0,682,1543,98,17,395,49,296,11,132
20607,5,0,0,0,0,4,0,3,0,67,0,82,0,0,0,0,0,0,0,5,0,28,0,29,0,0,0,0,0,0,0,3,0,18,0,26,0,0,0,0,0,0,0,4,0,13,0,21,0,3,0,0,0,0,0,11,0,92,0,114,0,6,0,3,0,3,3,21,0,52,0,83,4,10,0,5,0,10,0,36,8,268,5,345,5,38,0,4,0,28,4,51,3,124,0,252,11,46,6,13,4,32,9,49,4,141,0,316,25,85,6,61,7,75,9,75,8,153,5,498,14,47,5,80,3,61,7,38,7,64,0,331,61,44,4,100,11,77,10,48,3,102,0,471,389,95,8,349,41,153,14,84,18,154,0,1313,686,66,8,342,35,83,17,52,3,83,0,1375,719,45,3,280,36,107,13,30,10,50,0,1293,773,23,3,136,26,47,4,14,0,30,0,1059,2474,73,24,494,73,277,26,82
20701,3,6,0,3,0,7,0,5,4,368,0,392,0,0,0,0,0,0,0,6,0,114,0,130,0,0,0,0,0,0,0,13,0,57,0,76,0,0,0,0,0,0,0,5,0,37,3,47,3,8,0,0,0,0,0,31,0,199,3,245,3,7,0,3,0,11,3,47,3,119,0,199,5,19,0,3,0,15,6,77,14,557,5,702,0,39,0,14,0,38,7,71,24,398,5,599,11,86,4,31,5,67,17,117,24,497,5,864,29,113,5,95,6,96,9,124,17,596,5,1100,28,59,0,116,12,110,5,101,10,250,0,701,62,69,9,128,14,96,16,117,12,380,5,900,362,126,7,345,40,244,19,193,19,571,4,1925,536,89,10,297,33,124,13,108,12,356,0,1589,529,77,8,250,28,144,12,83,14,259,0,1401,508,32,4,160,22,53,10,67,0,126,0,987,1550,181,19,632,60,491,22,259
20702,0,0,0,0,0,5,0,8,0,467,6,487,0,0,0,0,0,0,0,12,0,160,7,187,0,3,0,0,0,0,0,11,3,74,0,96,0,0,0,0,0,4,0,19,5,49,0,73,6,8,6,0,0,7,0,35,5,323,3,380,3,16,0,0,0,7,0,48,6,164,0,241,0,15,0,4,0,22,0,73,13,1035,13,1179,6,34,0,11,6,38,5,93,11,557,10,762,16,64,4,17,0,66,5,105,17,493,14,791,20,83,8,68,0,85,3,97,13,496,10,889,16,39,3,71,17,76,11,57,13,167,0,467,57,50,3,107,9,71,3,39,11,233,0,572,234,66,5,234,21,152,7,78,11,249,5,1057,258,49,7,169,22,80,9,34,7,139,0,784,232,23,6,107,13,77,3,23,7,84,0,581,190,24,0,66,4,19,4,15,0,35,0,360,496,49,11,178,35,144,8,37
20703,0,0,0,0,0,0,0,5,3,438,4,447,0,4,0,0,0,0,0,11,3,133,0,148,0,5,0,0,0,0,0,23,0,80,0,110,0,0,0,0,0,0,0,27,0,39,0,73,0,4,0,0,0,3,0,28,4,257,0,300,0,13,0,0,0,11,4,51,10,146,0,236,4,27,0,11,5,25,6,74,5,705,5,875,7,58,4,14,0,64,9,101,15,431,5,708,9,79,3,44,9,91,7,98,18,421,7,782,29,88,7,112,12,103,18,106,7,400,8,893,46,49,4,87,12,87,10,62,9,157,0,512,75,55,3,130,20,87,10,57,7,171,3,609,314,73,0,270,24,170,24,71,14,207,4,1175,330,57,6,177,21,65,5,36,6,99,4,816,290,35,7,143,16,58,6,31,5,61,3,655,232,12,5,74,8,26,5,21,5,26,0,404,606,37,0,189,28,141,10,46
20801,3,0,0,0,0,5,0,4,0,163,0,176,0,0,0,0,0,3,0,6,0,67,0,82,0,0,0,0,0,5,0,11,0,55,0,68,0,0,0,0,0,0,0,12,0,17,0,37,0,8,0,0,0,0,0,11,3,138,4,159,0,4,0,0,0,5,0,29,0,81,0,126,4,10,0,0,0,8,0,34,4,397,0,464,3,22,0,3,0,28,5,61,8,328,0,460,14,35,0,10,0,28,0,78,17,429,0,622,15,46,3,43,6,75,13,112,4,454,8,784,18,25,0,49,3,49,4,93,5,212,0,451,28,37,11,52,6,57,11,84,6,282,0,562,153,64,4,180,12,135,12,131,16,357,3,1071,252,63,4,187,26,85,15,90,9,230,0,959,258,39,7,150,16,93,7,64,3,149,0,791,252,33,0,111,8,30,9,28,0,99,0,567,1057,128,10,439,44,362,19,169
20802,0,0,0,0,0,0,0,8,3,313,4,339,0,0,0,0,0,0,0,5,7,103,3,119,0,0,0,0,0,0,4,20,3,61,0,86,0,0,0,0,0,0,0,14,3,25,0,46,0,12,0,4,0,5,0,36,3,247,0,307,3,13,0,0,0,9,7,54,11,110,3,207,5,27,6,12,0,30,6,89,16,825,9,1027,6,49,5,12,0,45,3,120,20,424,6,683,7,102,0,52,7,113,7,144,12,456,0,897,44,138,4,150,18,124,13,133,13,472,5,1126,44,74,3,136,14,130,20,95,10,167,0,693,80,59,8,216,17,142,13,81,11,184,0,816,514,154,17,445,49,258,20,140,21,275,12,1903,715,78,10,372,48,118,18,70,11,125,0,1576,677,61,3,276,42,101,7,43,5,99,5,1318,594,21,9,149,31,46,8,33,3,45,3,946,1564,90,12,447,57,254,21,114
20803,6,0,0,0,0,5,0,0,0,244,6,264,0,0,0,3,0,0,0,7,0,85,0,101,0,7,0,0,0,0,3,11,9,49,0,73,0,0,0,0,0,0,0,6,7,35,0,50,0,6,0,0,0,0,0,29,5,209,0,251,0,0,0,5,0,3,0,39,5,135,0,192,0,17,0,9,0,21,5,71,12,844,9,992,9,24,6,7,4,44,0,89,14,499,3,703,11,50,0,32,3,97,8,116,23,540,3,873,24,98,0,108,17,112,5,112,14,417,8,930,27,38,5,103,7,112,16,80,9,160,4,564,77,46,5,143,15,104,12,60,11,151,6,637,457,102,6,366,37,208,22,86,16,171,8,1485,602,48,9,320,32,104,18,32,7,85,0,1251,564,33,9,227,29,85,12,27,0,69,0,1057,494,19,11,116,22,26,0,9,0,26,0,728,961,38,8,250,51,166,8,37
20804,0,0,0,0,0,0,0,3,0,49,0,53,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,9,0,49,0,63,0,0,0,0,0,5,0,4,0,37,0,45,0,8,0,3,0,4,0,17,8,149,5,181,3,13,0,6,0,11,0,37,3,85,0,156,4,14,0,9,0,21,0,31,5,99,0,188,3,24,0,28,0,30,5,34,0,113,0,256,9,16,0,35,0,25,5,20,0,55,0,172,28,11,0,36,4,25,3,19,5,83,0,216,126,34,5,102,12,66,3,34,0,143,4,524,178,20,0,93,4,22,3,34,3,88,0,444,151,18,0,60,4,28,4,31,4,55,0,351,129,11,0,35,8,13,0,14,0,30,0,246,510,38,4,166,33,133,3,61
20901,3,0,0,0,0,6,0,5,0,255,0,272,0,6,0,0,0,4,0,3,0,95,0,108,0,0,0,0,0,0,0,20,0,51,0,72,0,0,0,0,0,0,0,13,0,36,0,50,4,6,0,0,0,7,0,23,5,248,4,287,0,0,0,3,0,4,3,33,5,128,0,179,4,13,0,8,0,21,8,79,7,812,23,976,6,29,0,16,0,42,10,95,11,532,6,739,10,52,4,22,5,76,11,120,17,596,3,919,21,81,3,84,14,85,11,125,14,588,3,1037,22,37,3,102,9,116,19,92,14,223,3,636,61,54,3,134,17,93,4,55,10,229,0,658,357,92,12,370,56,181,25,109,26,263,7,1494,550,71,9,294,50,103,7,64,14,132,0,1301,505,39,7,193,36,93,11,41,7,70,0,996,470,20,4,131,26,33,0,15,5,34,0,744,939,54,19,238,46,172,7,57
20902,0,0,0,0,0,0,0,4,0,213,3,224,0,4,0,0,0,0,0,6,0,84,3,102,0,0,0,0,0,0,0,5,4,49,0,65,0,0,0,0,0,0,0,11,0,35,0,42,0,3,0,3,0,3,0,21,8,207,6,257,0,0,0,0,0,13,0,36,7,85,8,144,6,17,0,3,0,25,4,67,12,894,14,1043,6,40,3,7,0,69,7,76,7,321,4,541,3,63,5,35,9,97,14,78,21,199,0,521,32,83,8,107,13,112,21,64,18,193,4,660,34,50,4,139,13,94,16,41,14,48,3,445,77,56,5,140,21,91,11,24,3,55,0,480,422,87,5,406,48,138,16,44,5,42,0,1217,525,44,12,256,32,69,8,21,7,25,0,997,447,22,3,167,23,31,3,10,5,19,0,736,394,10,8,75,15,17,0,0,0,5,0,527,626,20,8,133,18,73,9,8
20903,3,0,0,0,0,0,0,0,0,106,0,114,0,0,0,0,0,0,0,5,0,40,0,46,0,0,0,0,0,0,0,12,4,22,0,40,0,0,0,0,0,0,0,9,0,15,0,19,0,7,0,4,0,0,0,7,3,95,0,119,4,11,0,0,0,3,0,18,10,53,0,100,0,7,0,3,0,8,0,51,9,334,4,417,0,16,5,12,0,24,7,65,3,262,4,400,4,37,7,14,0,56,0,74,15,321,0,530,6,46,6,39,3,65,7,93,10,329,0,610,18,20,0,52,3,42,3,63,9,135,0,348,33,39,3,78,4,61,7,39,5,135,0,405,152,64,15,186,16,143,6,67,15,184,3,841,196,29,6,156,24,42,8,40,7,63,0,572,206,27,4,119,14,67,10,24,5,43,0,518,161,14,7,81,9,19,9,7,3,20,0,314,392,31,11,188,33,120,4,33
20904,4,0,8,7,3,6,0,6,11,715,21,768,0,0,0,0,0,0,0,14,6,190,5,215,0,3,0,0,0,0,0,29,0,96,0,132,0,0,0,0,0,3,0,26,3,107,0,145,4,6,0,0,0,4,4,43,9,505,16,597,0,14,0,6,0,30,0,89,13,246,7,398,4,28,4,11,0,77,3,171,22,2242,30,2584,4,49,3,24,5,153,3,203,16,930,10,1398,23,92,6,73,5,310,19,209,23,674,20,1464,71,141,15,248,28,341,37,191,42,543,12,1666,104,85,4,297,27,270,27,91,21,113,0,1035,243,90,10,306,35,205,24,58,15,118,6,1109,1038,131,19,720,85,384,37,97,28,111,15,2676,1051,67,8,497,75,112,26,42,14,67,10,1963,720,36,9,269,38,93,6,21,4,26,3,1230,478,16,11,119,30,24,0,7,0,11,0,698,585,20,9,155,45,86,11,15
21001,0,0,0,0,0,0,0,0,0,194,0,200,0,0,0,0,0,0,0,0,0,60,0,64,0,0,0,0,0,0,0,3,3,36,0,45,0,0,0,0,0,0,0,8,5,19,0,29,0,0,0,0,0,5,0,10,0,170,0,194,0,0,0,0,0,5,0,25,0,80,0,114,3,6,0,0,0,15,0,56,9,744,7,850,3,14,0,4,0,27,3,49,5,351,11,464,5,28,4,10,0,41,4,54,14,307,3,481,16,30,0,31,3,47,5,48,11,266,0,463,10,13,0,45,4,40,0,42,0,81,0,251,24,19,3,34,4,51,0,23,4,91,0,257,152,25,5,129,14,104,3,31,3,102,0,573,204,20,5,119,18,35,10,24,7,46,0,474,191,11,0,76,15,32,3,12,3,24,3,372,184,3,0,49,11,12,0,3,0,6,0,272,346,20,7,82,18,59,6,24
21002,0,3,0,0,0,0,0,0,0,56,0,61,0,5,0,0,0,0,0,6,0,32,0,41,0,0,0,0,0,0,0,3,0,14,0,21,0,0,0,0,0,0,0,11,0,9,0,17,6,0,0,0,0,0,0,8,0,62,0,78,0,0,0,0,0,0,0,11,0,34,0,51,4,10,0,0,0,0,0,24,0,230,0,273,3,9,0,9,0,5,0,23,3,155,0,218,4,22,0,17,4,34,6,31,6,165,0,288,18,13,0,32,0,39,8,43,8,167,0,327,12,13,0,39,5,39,9,28,3,71,0,214,27,13,0,37,7,33,0,21,3,60,0,203,91,24,8,86,4,65,7,30,11,66,0,383,116,21,0,80,11,32,10,14,3,35,5,318,124,19,4,70,10,32,4,11,6,14,0,289,94,3,0,32,14,5,0,0,0,7,0,165,228,20,6,79,25,53,6,15
21003,0,0,0,0,0,0,0,3,4,152,0,158,4,0,0,0,0,0,0,5,0,53,0,57,0,0,0,0,0,0,0,6,0,22,0,27,0,0,0,0,0,0,0,3,0,20,0,27,0,3,0,0,0,0,0,18,4,149,0,177,0,0,0,0,0,4,0,24,3,75,7,115,0,7,0,0,0,15,6,37,11,677,9,758,0,22,4,12,0,33,6,50,6,251,4,397,7,45,0,22,0,79,5,65,11,190,3,439,18,66,0,88,7,78,13,66,5,160,3,505,30,37,9,88,8,75,6,32,5,44,0,321,78,40,0,105,17,70,12,26,0,35,5,393,337,42,9,259,41,120,9,30,4,46,6,903,433,26,8,216,26,50,7,20,7,15,0,813,397,14,3,126,29,42,4,6,4,10,0,641,354,9,0,70,18,18,0,5,0,0,0,476,532,11,9,101,28,57,7,8
21004,4,0,0,0,0,0,0,0,0,87,0,92,0,0,0,0,0,0,0,3,0,20,0,24,0,0,0,0,0,0,0,3,0,12,0,12,0,0,0,0,0,0,0,4,4,17,0,24,0,4,0,0,0,4,0,5,4,64,0,77,0,4,0,0,0,3,0,9,0,45,0,63,0,3,0,5,0,10,4,29,3,301,5,350,4,12,0,3,0,19,4,38,9,218,3,309,0,15,0,12,3,50,6,35,4,187,0,319,12,28,0,37,4,62,3,36,9,161,0,364,23,12,0,53,4,51,0,23,6,46,0,218,44,20,3,80,10,56,7,19,12,46,0,293,236,33,7,165,18,91,16,27,7,56,0,655,279,19,6,116,31,22,8,5,6,21,0,513,224,10,5,78,13,35,3,3,0,16,0,386,127,0,4,42,10,8,3,4,0,6,0,200,218,7,4,53,10,32,4,7
